SourceName,DestinationName,TransactionType,Amount,TransactionId
MAC Bank,KFC Bank, Debit,110,81838
XYZ Bank,MAC Bank, Credit,50,81839
MAC Bank,ABC Bank, Debit,1520,81840
XYZ Bank,ABC Bank, Credit,100,81841
ABC Bank,XYZ Bank, Credit,110,81842
KFC Bank,MAC Bank, Debit,100,81843
MAC Bank,KFC Bank, Debit,110,81844
XYZ Bank,MAC Bank, Credit,50,81845
MAC Bank,ABC Bank, Debit,1520,81846
XYZ Bank,ABC Bank, Credit,100,81847
ABC Bank,XYZ Bank, Credit,110,81848
KFC Bank,MAC Bank, Debit,100,81849
MAC Bank,KFC Bank, Debit,110,81850
XYZ Bank,MAC Bank, Credit,50,81851
MAC Bank,ABC Bank, Debit,1520,81852
XYZ Bank,ABC Bank, Credit,100,81853
ABC Bank,XYZ Bank, Credit,110,81854
KFC Bank,MAC Bank, Debit,100,81855
MAC Bank,KFC Bank, Debit,110,81856
XYZ Bank,MAC Bank, Credit,50,81857
MAC Bank,ABC Bank, Debit,1520,81858
XYZ Bank,ABC Bank, Credit,100,81859
ABC Bank,XYZ Bank, Credit,110,81860
KFC Bank,MAC Bank, Debit,100,81861
MAC Bank,KFC Bank, Debit,110,81862
XYZ Bank,MAC Bank, Credit,50,81863
MAC Bank,ABC Bank, Debit,1520,81864
XYZ Bank,ABC Bank, Credit,100,81865
ABC Bank,XYZ Bank, Credit,110,81866
KFC Bank,MAC Bank, Debit,100,81867
MAC Bank,KFC Bank, Debit,110,81868
XYZ Bank,MAC Bank, Credit,50,81869
MAC Bank,ABC Bank, Debit,1520,81870
MAC Bank,KFC Bank, Debit,110,81871
XYZ Bank,MAC Bank, Credit,50,81872
MAC Bank,ABC Bank, Debit,1520,81873
XYZ Bank,ABC Bank, Credit,100,81874
ABC Bank,XYZ Bank, Credit,110,81875
KFC Bank,MAC Bank, Debit,100,81876
MAC Bank,KFC Bank, Debit,110,81877
XYZ Bank,MAC Bank, Credit,50,81878
MAC Bank,ABC Bank, Debit,1520,81879
XYZ Bank,ABC Bank, Credit,100,81880
ABC Bank,XYZ Bank, Credit,110,81881
KFC Bank,MAC Bank, Debit,100,81882
MAC Bank,KFC Bank, Debit,110,81883
XYZ Bank,MAC Bank, Credit,50,81884
MAC Bank,ABC Bank, Debit,1520,81885
XYZ Bank,ABC Bank, Credit,100,81886
ABC Bank,XYZ Bank, Credit,110,81887
KFC Bank,MAC Bank, Debit,100,81888
MAC Bank,KFC Bank, Debit,110,81889
XYZ Bank,MAC Bank, Credit,50,81890
MAC Bank,ABC Bank, Debit,1520,81891
XYZ Bank,ABC Bank, Credit,100,81892
ABC Bank,XYZ Bank, Credit,110,81893
KFC Bank,MAC Bank, Debit,100,81894
MAC Bank,KFC Bank, Debit,110,81895
XYZ Bank,MAC Bank, Credit,50,81896
MAC Bank,ABC Bank, Debit,1520,81897
XYZ Bank,ABC Bank, Credit,100,81898
ABC Bank,XYZ Bank, Credit,110,81899
KFC Bank,MAC Bank, Debit,100,81900
MAC Bank,KFC Bank, Debit,110,81901
XYZ Bank,MAC Bank, Credit,50,81902
MAC Bank,ABC Bank, Debit,1520,81903
XYZ Bank,ABC Bank, Credit,100,81904
ABC Bank,XYZ Bank, Credit,110,81905
KFC Bank,MAC Bank, Debit,100,81906
MAC Bank,KFC Bank, Debit,110,81907
XYZ Bank,MAC Bank, Credit,50,81908
MAC Bank,ABC Bank, Debit,1520,81909
XYZ Bank,ABC Bank, Credit,100,81910
ABC Bank,XYZ Bank, Credit,110,81911
KFC Bank,MAC Bank, Debit,100,81912
MAC Bank,KFC Bank, Debit,110,81913
XYZ Bank,MAC Bank, Credit,50,81914
MAC Bank,ABC Bank, Debit,1520,81915
XYZ Bank,ABC Bank, Credit,100,81916
ABC Bank,XYZ Bank, Credit,110,81917
KFC Bank,MAC Bank, Debit,100,81918
MAC Bank,KFC Bank, Debit,110,81919
XYZ Bank,MAC Bank, Credit,50,81920
MAC Bank,ABC Bank, Debit,1520,81921
XYZ Bank,ABC Bank, Credit,100,81922
ABC Bank,XYZ Bank, Credit,110,81923
KFC Bank,MAC Bank, Debit,100,81924
MAC Bank,KFC Bank, Debit,110,81925
XYZ Bank,MAC Bank, Credit,50,81926
MAC Bank,ABC Bank, Debit,1520,81927
XYZ Bank,ABC Bank, Credit,100,81928
ABC Bank,XYZ Bank, Credit,110,81929
KFC Bank,MAC Bank, Debit,100,81930
MAC Bank,KFC Bank, Debit,110,81931
XYZ Bank,MAC Bank, Credit,50,81932
MAC Bank,ABC Bank, Debit,1520,81933
XYZ Bank,ABC Bank, Credit,100,81934
ABC Bank,XYZ Bank, Credit,110,81935
KFC Bank,MAC Bank, Debit,100,81936
MAC Bank,KFC Bank, Debit,110,81937
XYZ Bank,MAC Bank, Credit,50,81938
MAC Bank,ABC Bank, Debit,1520,81939
XYZ Bank,ABC Bank, Credit,100,81940
ABC Bank,XYZ Bank, Credit,110,81941
KFC Bank,MAC Bank, Debit,100,81942
MAC Bank,KFC Bank, Debit,110,81943
XYZ Bank,MAC Bank, Credit,50,81944
MAC Bank,ABC Bank, Debit,1520,81945
XYZ Bank,ABC Bank, Credit,100,81946
ABC Bank,XYZ Bank, Credit,110,81947
KFC Bank,MAC Bank, Debit,100,81948
MAC Bank,KFC Bank, Debit,110,81949
XYZ Bank,MAC Bank, Credit,50,81950
MAC Bank,ABC Bank, Debit,1520,81951
XYZ Bank,ABC Bank, Credit,100,81952
ABC Bank,XYZ Bank, Credit,110,81953
KFC Bank,MAC Bank, Debit,100,81954
MAC Bank,KFC Bank, Debit,110,81955
XYZ Bank,MAC Bank, Credit,50,81956
MAC Bank,ABC Bank, Debit,1520,81957
XYZ Bank,ABC Bank, Credit,100,81958
ABC Bank,XYZ Bank, Credit,110,81959
KFC Bank,MAC Bank, Debit,100,81960
MAC Bank,KFC Bank, Debit,110,81961
XYZ Bank,MAC Bank, Credit,50,81962
MAC Bank,ABC Bank, Debit,1520,81963
XYZ Bank,ABC Bank, Credit,100,81964
ABC Bank,XYZ Bank, Credit,110,81965
KFC Bank,MAC Bank, Debit,100,81966
MAC Bank,KFC Bank, Debit,110,81967
XYZ Bank,MAC Bank, Credit,50,81968
MAC Bank,ABC Bank, Debit,1520,81969
MAC Bank,KFC Bank, Debit,110,81970
XYZ Bank,MAC Bank, Credit,50,81971
MAC Bank,ABC Bank, Debit,1520,81972
XYZ Bank,ABC Bank, Credit,100,81973
ABC Bank,XYZ Bank, Credit,110,81974
KFC Bank,MAC Bank, Debit,100,81975
MAC Bank,KFC Bank, Debit,110,81976
XYZ Bank,MAC Bank, Credit,50,81977
MAC Bank,ABC Bank, Debit,1520,81978
XYZ Bank,ABC Bank, Credit,100,81979
ABC Bank,XYZ Bank, Credit,110,81980
KFC Bank,MAC Bank, Debit,100,81981
MAC Bank,KFC Bank, Debit,110,81982
XYZ Bank,MAC Bank, Credit,50,81983
MAC Bank,ABC Bank, Debit,1520,81984
XYZ Bank,ABC Bank, Credit,100,81985
ABC Bank,XYZ Bank, Credit,110,81986
KFC Bank,MAC Bank, Debit,100,81987
MAC Bank,KFC Bank, Debit,110,81988
XYZ Bank,MAC Bank, Credit,50,81989
MAC Bank,ABC Bank, Debit,1520,81990
XYZ Bank,ABC Bank, Credit,100,81991
ABC Bank,XYZ Bank, Credit,110,81992
KFC Bank,MAC Bank, Debit,100,81993
MAC Bank,KFC Bank, Debit,110,81994
XYZ Bank,MAC Bank, Credit,50,81995
MAC Bank,ABC Bank, Debit,1520,81996
XYZ Bank,ABC Bank, Credit,100,81997
ABC Bank,XYZ Bank, Credit,110,81998
KFC Bank,MAC Bank, Debit,100,81999
MAC Bank,KFC Bank, Debit,110,82000
XYZ Bank,MAC Bank, Credit,50,82001
MAC Bank,ABC Bank, Debit,1520,82002
XYZ Bank,ABC Bank, Credit,100,82003
ABC Bank,XYZ Bank, Credit,110,82004
KFC Bank,MAC Bank, Debit,100,82005
MAC Bank,KFC Bank, Debit,110,82006
XYZ Bank,MAC Bank, Credit,50,82007
MAC Bank,ABC Bank, Debit,1520,82008
XYZ Bank,ABC Bank, Credit,100,82009
ABC Bank,XYZ Bank, Credit,110,82010
KFC Bank,MAC Bank, Debit,100,82011
MAC Bank,KFC Bank, Debit,110,82012
XYZ Bank,MAC Bank, Credit,50,82013
MAC Bank,ABC Bank, Debit,1520,82014
XYZ Bank,ABC Bank, Credit,100,82015
ABC Bank,XYZ Bank, Credit,110,82016
KFC Bank,MAC Bank, Debit,100,82017
MAC Bank,KFC Bank, Debit,110,82018
XYZ Bank,MAC Bank, Credit,50,82019
MAC Bank,ABC Bank, Debit,1520,82020
XYZ Bank,ABC Bank, Credit,100,82021
ABC Bank,XYZ Bank, Credit,110,82022
KFC Bank,MAC Bank, Debit,100,82023
MAC Bank,KFC Bank, Debit,110,82024
XYZ Bank,MAC Bank, Credit,50,82025
MAC Bank,ABC Bank, Debit,1520,82026
XYZ Bank,ABC Bank, Credit,100,82027
ABC Bank,XYZ Bank, Credit,110,82028
KFC Bank,MAC Bank, Debit,100,82029
MAC Bank,KFC Bank, Debit,110,82030
XYZ Bank,MAC Bank, Credit,50,82031
MAC Bank,ABC Bank, Debit,1520,82032
XYZ Bank,ABC Bank, Credit,100,82033
ABC Bank,XYZ Bank, Credit,110,82034
KFC Bank,MAC Bank, Debit,100,82035
MAC Bank,KFC Bank, Debit,110,82036
XYZ Bank,MAC Bank, Credit,50,82037
MAC Bank,ABC Bank, Debit,1520,82038
XYZ Bank,ABC Bank, Credit,100,82039
ABC Bank,XYZ Bank, Credit,110,82040
KFC Bank,MAC Bank, Debit,100,82041
MAC Bank,KFC Bank, Debit,110,82042
XYZ Bank,MAC Bank, Credit,50,82043
MAC Bank,ABC Bank, Debit,1520,82044
XYZ Bank,ABC Bank, Credit,100,82045
ABC Bank,XYZ Bank, Credit,110,82046
KFC Bank,MAC Bank, Debit,100,82047
MAC Bank,KFC Bank, Debit,110,82048
XYZ Bank,MAC Bank, Credit,50,82049
MAC Bank,ABC Bank, Debit,1520,82050
XYZ Bank,ABC Bank, Credit,100,82051
ABC Bank,XYZ Bank, Credit,110,82052
KFC Bank,MAC Bank, Debit,100,82053
MAC Bank,KFC Bank, Debit,110,82054
XYZ Bank,MAC Bank, Credit,50,82055
MAC Bank,ABC Bank, Debit,1520,82056
XYZ Bank,ABC Bank, Credit,100,82057
ABC Bank,XYZ Bank, Credit,110,82058
KFC Bank,MAC Bank, Debit,100,82059
MAC Bank,KFC Bank, Debit,110,82060
XYZ Bank,MAC Bank, Credit,50,82061
MAC Bank,ABC Bank, Debit,1520,82062
XYZ Bank,ABC Bank, Credit,100,82063
ABC Bank,XYZ Bank, Credit,110,82064
KFC Bank,MAC Bank, Debit,100,82065
MAC Bank,KFC Bank, Debit,110,82066
XYZ Bank,MAC Bank, Credit,50,82067
MAC Bank,ABC Bank, Debit,1520,82068
MAC Bank,KFC Bank, Debit,110,82069
XYZ Bank,MAC Bank, Credit,50,82070
MAC Bank,ABC Bank, Debit,1520,82071
XYZ Bank,ABC Bank, Credit,100,82072
ABC Bank,XYZ Bank, Credit,110,82073
KFC Bank,MAC Bank, Debit,100,82074
MAC Bank,KFC Bank, Debit,110,82075
XYZ Bank,MAC Bank, Credit,50,82076
MAC Bank,ABC Bank, Debit,1520,82077
XYZ Bank,ABC Bank, Credit,100,82078
ABC Bank,XYZ Bank, Credit,110,82079
KFC Bank,MAC Bank, Debit,100,82080
MAC Bank,KFC Bank, Debit,110,82081
XYZ Bank,MAC Bank, Credit,50,82082
MAC Bank,ABC Bank, Debit,1520,82083
XYZ Bank,ABC Bank, Credit,100,82084
ABC Bank,XYZ Bank, Credit,110,82085
KFC Bank,MAC Bank, Debit,100,82086
MAC Bank,KFC Bank, Debit,110,82087
XYZ Bank,MAC Bank, Credit,50,82088
MAC Bank,ABC Bank, Debit,1520,82089
XYZ Bank,ABC Bank, Credit,100,82090
ABC Bank,XYZ Bank, Credit,110,82091
KFC Bank,MAC Bank, Debit,100,82092
MAC Bank,KFC Bank, Debit,110,82093
XYZ Bank,MAC Bank, Credit,50,82094
MAC Bank,ABC Bank, Debit,1520,82095
XYZ Bank,ABC Bank, Credit,100,82096
ABC Bank,XYZ Bank, Credit,110,82097
KFC Bank,MAC Bank, Debit,100,82098
MAC Bank,KFC Bank, Debit,110,82099
XYZ Bank,MAC Bank, Credit,50,82100
MAC Bank,ABC Bank, Debit,1520,82101
XYZ Bank,ABC Bank, Credit,100,82102
ABC Bank,XYZ Bank, Credit,110,82103
KFC Bank,MAC Bank, Debit,100,82104
MAC Bank,KFC Bank, Debit,110,82105
XYZ Bank,MAC Bank, Credit,50,82106
MAC Bank,ABC Bank, Debit,1520,82107
XYZ Bank,ABC Bank, Credit,100,82108
ABC Bank,XYZ Bank, Credit,110,82109
KFC Bank,MAC Bank, Debit,100,82110
MAC Bank,KFC Bank, Debit,110,82111
XYZ Bank,MAC Bank, Credit,50,82112
MAC Bank,ABC Bank, Debit,1520,82113
XYZ Bank,ABC Bank, Credit,100,82114
ABC Bank,XYZ Bank, Credit,110,82115
KFC Bank,MAC Bank, Debit,100,82116
MAC Bank,KFC Bank, Debit,110,82117
XYZ Bank,MAC Bank, Credit,50,82118
MAC Bank,ABC Bank, Debit,1520,82119
XYZ Bank,ABC Bank, Credit,100,82120
ABC Bank,XYZ Bank, Credit,110,82121
KFC Bank,MAC Bank, Debit,100,82122
MAC Bank,KFC Bank, Debit,110,82123
XYZ Bank,MAC Bank, Credit,50,82124
MAC Bank,ABC Bank, Debit,1520,82125
XYZ Bank,ABC Bank, Credit,100,82126
ABC Bank,XYZ Bank, Credit,110,82127
KFC Bank,MAC Bank, Debit,100,82128
MAC Bank,KFC Bank, Debit,110,82129
XYZ Bank,MAC Bank, Credit,50,82130
MAC Bank,ABC Bank, Debit,1520,82131
XYZ Bank,ABC Bank, Credit,100,82132
ABC Bank,XYZ Bank, Credit,110,82133
KFC Bank,MAC Bank, Debit,100,82134
MAC Bank,KFC Bank, Debit,110,82135
XYZ Bank,MAC Bank, Credit,50,82136
MAC Bank,ABC Bank, Debit,1520,82137
XYZ Bank,ABC Bank, Credit,100,82138
ABC Bank,XYZ Bank, Credit,110,82139
KFC Bank,MAC Bank, Debit,100,82140
MAC Bank,KFC Bank, Debit,110,82141
XYZ Bank,MAC Bank, Credit,50,82142
MAC Bank,ABC Bank, Debit,1520,82143
XYZ Bank,ABC Bank, Credit,100,82144
ABC Bank,XYZ Bank, Credit,110,82145
KFC Bank,MAC Bank, Debit,100,82146
MAC Bank,KFC Bank, Debit,110,82147
XYZ Bank,MAC Bank, Credit,50,82148
MAC Bank,ABC Bank, Debit,1520,82149
XYZ Bank,ABC Bank, Credit,100,82150
ABC Bank,XYZ Bank, Credit,110,82151
KFC Bank,MAC Bank, Debit,100,82152
MAC Bank,KFC Bank, Debit,110,82153
XYZ Bank,MAC Bank, Credit,50,82154
MAC Bank,ABC Bank, Debit,1520,82155
XYZ Bank,ABC Bank, Credit,100,82156
ABC Bank,XYZ Bank, Credit,110,82157
KFC Bank,MAC Bank, Debit,100,82158
MAC Bank,KFC Bank, Debit,110,82159
XYZ Bank,MAC Bank, Credit,50,82160
MAC Bank,ABC Bank, Debit,1520,82161
XYZ Bank,ABC Bank, Credit,100,82162
ABC Bank,XYZ Bank, Credit,110,82163
KFC Bank,MAC Bank, Debit,100,82164
MAC Bank,KFC Bank, Debit,110,82165
XYZ Bank,MAC Bank, Credit,50,82166
MAC Bank,ABC Bank, Debit,1520,82167
MAC Bank,KFC Bank, Debit,110,82168
XYZ Bank,MAC Bank, Credit,50,82169
MAC Bank,ABC Bank, Debit,1520,82170
XYZ Bank,ABC Bank, Credit,100,82171
ABC Bank,XYZ Bank, Credit,110,82172
KFC Bank,MAC Bank, Debit,100,82173
MAC Bank,KFC Bank, Debit,110,82174
XYZ Bank,MAC Bank, Credit,50,82175
MAC Bank,ABC Bank, Debit,1520,82176
XYZ Bank,ABC Bank, Credit,100,82177
ABC Bank,XYZ Bank, Credit,110,82178
KFC Bank,MAC Bank, Debit,100,82179
MAC Bank,KFC Bank, Debit,110,82180
XYZ Bank,MAC Bank, Credit,50,82181
MAC Bank,ABC Bank, Debit,1520,82182
XYZ Bank,ABC Bank, Credit,100,82183
ABC Bank,XYZ Bank, Credit,110,82184
KFC Bank,MAC Bank, Debit,100,82185
MAC Bank,KFC Bank, Debit,110,82186
XYZ Bank,MAC Bank, Credit,50,82187
MAC Bank,ABC Bank, Debit,1520,82188
XYZ Bank,ABC Bank, Credit,100,82189
ABC Bank,XYZ Bank, Credit,110,82190
KFC Bank,MAC Bank, Debit,100,82191
MAC Bank,KFC Bank, Debit,110,82192
XYZ Bank,MAC Bank, Credit,50,82193
MAC Bank,ABC Bank, Debit,1520,82194
XYZ Bank,ABC Bank, Credit,100,82195
ABC Bank,XYZ Bank, Credit,110,82196
KFC Bank,MAC Bank, Debit,100,82197
MAC Bank,KFC Bank, Debit,110,82198
XYZ Bank,MAC Bank, Credit,50,82199
MAC Bank,ABC Bank, Debit,1520,82200
XYZ Bank,ABC Bank, Credit,100,82201
ABC Bank,XYZ Bank, Credit,110,82202
KFC Bank,MAC Bank, Debit,100,82203
MAC Bank,KFC Bank, Debit,110,82204
XYZ Bank,MAC Bank, Credit,50,82205
MAC Bank,ABC Bank, Debit,1520,82206
XYZ Bank,ABC Bank, Credit,100,82207
ABC Bank,XYZ Bank, Credit,110,82208
KFC Bank,MAC Bank, Debit,100,82209
MAC Bank,KFC Bank, Debit,110,82210
XYZ Bank,MAC Bank, Credit,50,82211
MAC Bank,ABC Bank, Debit,1520,82212
XYZ Bank,ABC Bank, Credit,100,82213
ABC Bank,XYZ Bank, Credit,110,82214
KFC Bank,MAC Bank, Debit,100,82215
MAC Bank,KFC Bank, Debit,110,82216
XYZ Bank,MAC Bank, Credit,50,82217
MAC Bank,ABC Bank, Debit,1520,82218
XYZ Bank,ABC Bank, Credit,100,82219
ABC Bank,XYZ Bank, Credit,110,82220
KFC Bank,MAC Bank, Debit,100,82221
MAC Bank,KFC Bank, Debit,110,82222
XYZ Bank,MAC Bank, Credit,50,82223
MAC Bank,ABC Bank, Debit,1520,82224
XYZ Bank,ABC Bank, Credit,100,82225
ABC Bank,XYZ Bank, Credit,110,82226
KFC Bank,MAC Bank, Debit,100,82227
MAC Bank,KFC Bank, Debit,110,82228
XYZ Bank,MAC Bank, Credit,50,82229
MAC Bank,ABC Bank, Debit,1520,82230
XYZ Bank,ABC Bank, Credit,100,82231
ABC Bank,XYZ Bank, Credit,110,82232
KFC Bank,MAC Bank, Debit,100,82233
MAC Bank,KFC Bank, Debit,110,82234
XYZ Bank,MAC Bank, Credit,50,82235
MAC Bank,ABC Bank, Debit,1520,82236
XYZ Bank,ABC Bank, Credit,100,82237
ABC Bank,XYZ Bank, Credit,110,82238
KFC Bank,MAC Bank, Debit,100,82239
MAC Bank,KFC Bank, Debit,110,82240
XYZ Bank,MAC Bank, Credit,50,82241
MAC Bank,ABC Bank, Debit,1520,82242
XYZ Bank,ABC Bank, Credit,100,82243
ABC Bank,XYZ Bank, Credit,110,82244
KFC Bank,MAC Bank, Debit,100,82245
MAC Bank,KFC Bank, Debit,110,82246
XYZ Bank,MAC Bank, Credit,50,82247
MAC Bank,ABC Bank, Debit,1520,82248
XYZ Bank,ABC Bank, Credit,100,82249
ABC Bank,XYZ Bank, Credit,110,82250
KFC Bank,MAC Bank, Debit,100,82251
MAC Bank,KFC Bank, Debit,110,82252
XYZ Bank,MAC Bank, Credit,50,82253
MAC Bank,ABC Bank, Debit,1520,82254
XYZ Bank,ABC Bank, Credit,100,82255
ABC Bank,XYZ Bank, Credit,110,82256
KFC Bank,MAC Bank, Debit,100,82257
MAC Bank,KFC Bank, Debit,110,82258
XYZ Bank,MAC Bank, Credit,50,82259
MAC Bank,ABC Bank, Debit,1520,82260
XYZ Bank,ABC Bank, Credit,100,82261
ABC Bank,XYZ Bank, Credit,110,82262
KFC Bank,MAC Bank, Debit,100,82263
MAC Bank,KFC Bank, Debit,110,82264
XYZ Bank,MAC Bank, Credit,50,82265
MAC Bank,ABC Bank, Debit,1520,82266
MAC Bank,KFC Bank, Debit,110,82267
XYZ Bank,MAC Bank, Credit,50,82268
MAC Bank,ABC Bank, Debit,1520,82269
XYZ Bank,ABC Bank, Credit,100,82270
ABC Bank,XYZ Bank, Credit,110,82271
KFC Bank,MAC Bank, Debit,100,82272
MAC Bank,KFC Bank, Debit,110,82273
XYZ Bank,MAC Bank, Credit,50,82274
MAC Bank,ABC Bank, Debit,1520,82275
XYZ Bank,ABC Bank, Credit,100,82276
ABC Bank,XYZ Bank, Credit,110,82277
KFC Bank,MAC Bank, Debit,100,82278
MAC Bank,KFC Bank, Debit,110,82279
XYZ Bank,MAC Bank, Credit,50,82280
MAC Bank,ABC Bank, Debit,1520,82281
XYZ Bank,ABC Bank, Credit,100,82282
ABC Bank,XYZ Bank, Credit,110,82283
KFC Bank,MAC Bank, Debit,100,82284
MAC Bank,KFC Bank, Debit,110,82285
XYZ Bank,MAC Bank, Credit,50,82286
MAC Bank,ABC Bank, Debit,1520,82287
XYZ Bank,ABC Bank, Credit,100,82288
ABC Bank,XYZ Bank, Credit,110,82289
KFC Bank,MAC Bank, Debit,100,82290
MAC Bank,KFC Bank, Debit,110,82291
XYZ Bank,MAC Bank, Credit,50,82292
MAC Bank,ABC Bank, Debit,1520,82293
XYZ Bank,ABC Bank, Credit,100,82294
ABC Bank,XYZ Bank, Credit,110,82295
KFC Bank,MAC Bank, Debit,100,82296
MAC Bank,KFC Bank, Debit,110,82297
XYZ Bank,MAC Bank, Credit,50,82298
MAC Bank,ABC Bank, Debit,1520,82299
XYZ Bank,ABC Bank, Credit,100,82300
ABC Bank,XYZ Bank, Credit,110,82301
KFC Bank,MAC Bank, Debit,100,82302
MAC Bank,KFC Bank, Debit,110,82303
XYZ Bank,MAC Bank, Credit,50,82304
MAC Bank,ABC Bank, Debit,1520,82305
XYZ Bank,ABC Bank, Credit,100,82306
ABC Bank,XYZ Bank, Credit,110,82307
KFC Bank,MAC Bank, Debit,100,82308
MAC Bank,KFC Bank, Debit,110,82309
XYZ Bank,MAC Bank, Credit,50,82310
MAC Bank,ABC Bank, Debit,1520,82311
XYZ Bank,ABC Bank, Credit,100,82312
ABC Bank,XYZ Bank, Credit,110,82313
KFC Bank,MAC Bank, Debit,100,82314
MAC Bank,KFC Bank, Debit,110,82315
XYZ Bank,MAC Bank, Credit,50,82316
MAC Bank,ABC Bank, Debit,1520,82317
XYZ Bank,ABC Bank, Credit,100,82318
ABC Bank,XYZ Bank, Credit,110,82319
KFC Bank,MAC Bank, Debit,100,82320
MAC Bank,KFC Bank, Debit,110,82321
XYZ Bank,MAC Bank, Credit,50,82322
MAC Bank,ABC Bank, Debit,1520,82323
XYZ Bank,ABC Bank, Credit,100,82324
ABC Bank,XYZ Bank, Credit,110,82325
KFC Bank,MAC Bank, Debit,100,82326
MAC Bank,KFC Bank, Debit,110,82327
XYZ Bank,MAC Bank, Credit,50,82328
MAC Bank,ABC Bank, Debit,1520,82329
XYZ Bank,ABC Bank, Credit,100,82330
ABC Bank,XYZ Bank, Credit,110,82331
KFC Bank,MAC Bank, Debit,100,82332
MAC Bank,KFC Bank, Debit,110,82333
XYZ Bank,MAC Bank, Credit,50,82334
MAC Bank,ABC Bank, Debit,1520,82335
XYZ Bank,ABC Bank, Credit,100,82336
ABC Bank,XYZ Bank, Credit,110,82337
KFC Bank,MAC Bank, Debit,100,82338
MAC Bank,KFC Bank, Debit,110,82339
XYZ Bank,MAC Bank, Credit,50,82340
MAC Bank,ABC Bank, Debit,1520,82341
XYZ Bank,ABC Bank, Credit,100,82342
ABC Bank,XYZ Bank, Credit,110,82343
KFC Bank,MAC Bank, Debit,100,82344
MAC Bank,KFC Bank, Debit,110,82345
XYZ Bank,MAC Bank, Credit,50,82346
MAC Bank,ABC Bank, Debit,1520,82347
XYZ Bank,ABC Bank, Credit,100,82348
ABC Bank,XYZ Bank, Credit,110,82349
KFC Bank,MAC Bank, Debit,100,82350
MAC Bank,KFC Bank, Debit,110,82351
XYZ Bank,MAC Bank, Credit,50,82352
MAC Bank,ABC Bank, Debit,1520,82353
XYZ Bank,ABC Bank, Credit,100,82354
ABC Bank,XYZ Bank, Credit,110,82355
KFC Bank,MAC Bank, Debit,100,82356
MAC Bank,KFC Bank, Debit,110,82357
XYZ Bank,MAC Bank, Credit,50,82358
MAC Bank,ABC Bank, Debit,1520,82359
XYZ Bank,ABC Bank, Credit,100,82360
ABC Bank,XYZ Bank, Credit,110,82361
KFC Bank,MAC Bank, Debit,100,82362
MAC Bank,KFC Bank, Debit,110,82363
XYZ Bank,MAC Bank, Credit,50,82364
MAC Bank,ABC Bank, Debit,1520,82365
MAC Bank,KFC Bank, Debit,110,82366
XYZ Bank,MAC Bank, Credit,50,82367
MAC Bank,ABC Bank, Debit,1520,82368
XYZ Bank,ABC Bank, Credit,100,82369
ABC Bank,XYZ Bank, Credit,110,82370
KFC Bank,MAC Bank, Debit,100,82371
MAC Bank,KFC Bank, Debit,110,82372
XYZ Bank,MAC Bank, Credit,50,82373
MAC Bank,ABC Bank, Debit,1520,82374
XYZ Bank,ABC Bank, Credit,100,82375
ABC Bank,XYZ Bank, Credit,110,82376
KFC Bank,MAC Bank, Debit,100,82377
MAC Bank,KFC Bank, Debit,110,82378
XYZ Bank,MAC Bank, Credit,50,82379
MAC Bank,ABC Bank, Debit,1520,82380
XYZ Bank,ABC Bank, Credit,100,82381
ABC Bank,XYZ Bank, Credit,110,82382
KFC Bank,MAC Bank, Debit,100,82383
MAC Bank,KFC Bank, Debit,110,82384
XYZ Bank,MAC Bank, Credit,50,82385
MAC Bank,ABC Bank, Debit,1520,82386
XYZ Bank,ABC Bank, Credit,100,82387
ABC Bank,XYZ Bank, Credit,110,82388
KFC Bank,MAC Bank, Debit,100,82389
MAC Bank,KFC Bank, Debit,110,82390
XYZ Bank,MAC Bank, Credit,50,82391
MAC Bank,ABC Bank, Debit,1520,82392
XYZ Bank,ABC Bank, Credit,100,82393
ABC Bank,XYZ Bank, Credit,110,82394
KFC Bank,MAC Bank, Debit,100,82395
MAC Bank,KFC Bank, Debit,110,82396
XYZ Bank,MAC Bank, Credit,50,82397
MAC Bank,ABC Bank, Debit,1520,82398
XYZ Bank,ABC Bank, Credit,100,82399
ABC Bank,XYZ Bank, Credit,110,82400
KFC Bank,MAC Bank, Debit,100,82401
MAC Bank,KFC Bank, Debit,110,82402
XYZ Bank,MAC Bank, Credit,50,82403
MAC Bank,ABC Bank, Debit,1520,82404
XYZ Bank,ABC Bank, Credit,100,82405
ABC Bank,XYZ Bank, Credit,110,82406
KFC Bank,MAC Bank, Debit,100,82407
MAC Bank,KFC Bank, Debit,110,82408
XYZ Bank,MAC Bank, Credit,50,82409
MAC Bank,ABC Bank, Debit,1520,82410
XYZ Bank,ABC Bank, Credit,100,82411
ABC Bank,XYZ Bank, Credit,110,82412
KFC Bank,MAC Bank, Debit,100,82413
MAC Bank,KFC Bank, Debit,110,82414
XYZ Bank,MAC Bank, Credit,50,82415
MAC Bank,ABC Bank, Debit,1520,82416
XYZ Bank,ABC Bank, Credit,100,82417
ABC Bank,XYZ Bank, Credit,110,82418
KFC Bank,MAC Bank, Debit,100,82419
MAC Bank,KFC Bank, Debit,110,82420
XYZ Bank,MAC Bank, Credit,50,82421
MAC Bank,ABC Bank, Debit,1520,82422
XYZ Bank,ABC Bank, Credit,100,82423
ABC Bank,XYZ Bank, Credit,110,82424
KFC Bank,MAC Bank, Debit,100,82425
MAC Bank,KFC Bank, Debit,110,82426
XYZ Bank,MAC Bank, Credit,50,82427
